OML UID,Entity / Source,Survey Type,Status,Assignee,Neighborhood,Zone,Lat,Long
BC1175,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1176,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1177,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1178,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1179,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1180,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1181,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1182,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1183,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1184,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1185,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1186,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1187,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1188,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1189,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1190,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1191,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1192,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1193,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1194,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1195,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1196,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1197,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
BC1198,Basecamp,"Basic Assistance, Shelter,, Livelihood, Household",Unknown,,,,,
